id,quest_id,seq_index,text
1794,2052,0,该向白斩姬转达的都转达了。现在回到{0xFFFFFF00}[佣兵领袖]{END}处吧
1795,2053,0,去见清阴关{0xFFFFFF00}[邪派建筑]{END}里的{0xFFFFFF00}[乌骨鸡]{END}吧
1796,2054,0,该向乌骨鸡转达的都转达了。现在回到{0xFFFFFF00}[佣兵领袖]{END}处吧
1797,2055,0,去西边的竹林击退{0xFFFFFF00}[双节龙]{END}，收集15个双节龙的牙齿交给{0xFFFFFF00}[佣兵领袖]{END}吧
1798,2056,0,去西边的竹林击退50个{0xFFFFFF00}[美丽人参]{END}后回到{0xFFFFFF00}[佣兵领袖]{END}处
1799,2057,0,去{0xFFFFFF00}[正派建筑]{END}的{0xFFFFFF00}[白斩姬]{END}或{0xFFFFFF00}[邪派建筑]{END}的{0xFFFFFF00}[乌骨鸡]{END}处加入派系后回到{0xFFFFFF00}[佣兵领袖]{END}处吧
1800,2058,0,去西边的竹林击退50个{0xFFFFFF00}[飞头鬼]{END}后回到{0xFFFFFF00}[佣兵领袖]{END}处
1801,2059,0,通过{0xFFFFFF00}[云善道人]{END}或{0xFFFFFF00}[清野江导游]{END}去往{0xFFFFFF00}[韩野都城]{END}，见到{0xFFFFFF00}[高一燕]{END}传达情报吧
1802,2060,0,高一燕虽然年轻，但看起来很有头脑。回到{0xFFFFFF00}[佣兵领袖]{END}处报告结果吧
1803,2061,0,去西边的竹林击退{0xFFFFFF00}[独角阿鲁巴巴]{END}，收集15个断掉的链子回来交给{0xFFFFFF00}[佣兵领袖]{END}吧
1804,2062,0,去西边的竹林击退{0xFFFFFF00}[飞头鬼]{END}，收集15个黑粉交给{0xFFFFFF00}[佣兵领袖]{END}吧
1805,2063,0,击退怪物的过程中收集1个{0xFFFFFF00}大怪物的精髓{END}交给{0xFFFFFF00}[佣兵领袖]{END}吧
1806,2064,0,在冥珠平原击退60个{0xFFFFFF00}[大胡子]{END}后回到{0xFFFFFF00}[佣兵领袖]{END}处吧
1807,2065,0,击退青岳秀洞的{0xFFFFFF00}[蓝蜗牛]{END}，收集15个蓝蜗牛的壳交给{0xFFFFFF00}[北瓶押]{END}吧
1808,2066,0,{0xFFFFFF00}[西米路]{END}在冥珠城哪里来着？收集10个{0xFFFFFF00}[美丽人参]{END}的山参和10个{0xFFFFFF00}[飞头鬼]{END}的黑粉后去找找他吧
1809,2067,0,帮{0xFFFFFF00}[西米路]{END}收集10个大目王的头发吧。击退青岳秀洞深处的{0xFFFFFF00}[大目王]{END}就能获得
1810,2068,0,击退{0xFFFFFF00}[隐藏的冥珠平原]{END}的{0xFFFFFF00}[鸡冠呛]{END}，收集1个鸡冠呛符咒交给[冥珠城西]的[西米路]吧
1811,2069,0,去见{0xFFFFFF00}[冥珠城北]{END}的{0xFFFFFF00}[证明管理人]{END}领取证明后购买装备吧
1812,2070,0,西米路到底对证明管理人做了什么啊..详细的还是听{0xFFFFFF00}[西米路]{END}说吧
1813,2071,0,隔了好久的佣兵领袖的消息，还跟任务一起..击退黄岳秀洞的{0xFFFFFF00}[绿蜗牛]{END}，收集15个绿蜗牛的壳后回到{0xFFFFFF00}[佣兵领袖]{END}处吧
1814,2072,0,开始做事了！击退龙林山的{0xFFFFFF00}[黑熊]{END}，收集15个熊胆交给{0xFFFFFF00}[佣兵领袖]{END}吧
1815,2073,0,让人来来回回的..好累~击退龙林谷的{0xFFFFFF00}[虾米狼]{END}，收集15个虾米狼的皮拿给{0xFFFFFF00}[冥珠都城]{END}的{0xFFFFFF00}[冥珠城父母官]{END}吧
1816,2074,0,击退龙林谷的{0xFFFFFF00}[大菜头]{END}，收集20个电碳交给{0xFFFFFF00}[冥珠都城]{END}的{0xFFFFFF00}[冥珠城父母官]{END}吧
1817,2075,0,击退黄岳秀洞的{0xFFFFFF00}[红蜗牛]{END}，收集20个红蜗牛的壳交给{0xFFFFFF00}[冥珠都城]{END}的{0xFFFFFF00}[冥珠城父母官]{END}吧
1818,2076,0,去见{0xFFFFFF00}[选择树林]{END}的{0xFFFFFF00}[佣兵领袖]{END}报告冥珠城的危机
1819,2077,0,击退龙林谷的{0xFFFFFF00}[铁牛运功散]{END}，收集20个肉块交给{0xFFFFFF00}[冥珠城父母官]{END}吧
1820,2078,0,击退黄岳秀洞的{0xFFFFFF00}[变异毛毛虫]{END}，收集25个变异毛毛的卵交给{0xFFFFFF00}[冥珠都城]{END}的{0xFFFFFF00}[冥珠城父母官]{END}吧
1821,2079,0,去见{0xFFFFFF00}[选择树林]{END}的{0xFFFFFF00}[佣兵领袖]{END}了解关于2次转职的事情吧
1822,2080,0,去清阴关的{0xFFFFFF00}各派系建筑{END}找到{0xFFFFFF00}[白斩姬]{END}或{0xFFFFFF00}[乌骨鸡]{END}进行2次转职后，回到{0xFFFFFF00}[佣兵领袖]{END}处吧
1823,2081,0,暂别佣兵领袖开启新的旅程~去见龙林城的{0xFFFFFF00}[龙林派师兄]{END}吧
1824,2082,0,击退{0xFFFFFF00}2只[ 狗骨头 ]{END}，然后跟清阴关的{0xFFFFFF00}[ 白斩姬 ]{END}学习{0xFFFFFF00}[ 连冲跳 ]{END}武功。
1825,2083,0,帮助龙林谷入口的{0xFFFFFF00}[ 受伤的工人 ]{END}和{0xFFFFFF00}[ 冥珠城宝芝林 ]{END}，然后拿着证书和证明去找{0xFFFFFF00}[ 白斩姬 ]{END}学习{0xFFFFFF00}[ 飞龙掌 ]{END}吧。
1826,2084,0,击退{0xFFFFFF00}2只[ 鸡冠呛 ]{END}，然后跟清阴关的{0xFFFFFF00}[ 白斩姬 ]{END}学习{0xFFFFFF00}[ 天然聚气 ]{END}武功。
1827,2085,0,去见见{0xFFFFFF00}冥珠城北{END}的{0xFFFFFF00}证明管理人{END}。
1828,2086,0,击退{0xFFFFFF00}2只[ 狗骨头 ]{END}，然后跟清阴关的{0xFFFFFF00}[ 乌骨鸡 ]{END}学习{0xFFFFFF00}[ 连冲跳 ]{END}武功。
1829,2087,0,帮助龙林谷入口的{0xFFFFFF00}[ 受伤的工人 ]{END}和{0xFFFFFF00}[ 冥珠城宝芝林 ]{END}，然后拿着证书和证明去找{0xFFFFFF00}[ 乌骨鸡 ]{END}学习{0xFFFFFF00}[ 飞龙掌 ]{END}吧。
1830,2088,0,击退{0xFFFFFF00}2只[ 鸡冠呛 ]{END}，然后跟清阴关的{0xFFFFFF00}[ 乌骨鸡 ]{END}学习{0xFFFFFF00}[ 天然聚气 ]{END}武功。
1831,2089,0,去见见{0xFFFFFF00}冥珠城北{END}的{0xFFFFFF00}证明管理人{END}。
1832,2090,0,成为出击手的第一步。收集1张鸡冠呛符咒，交给白斩姬。
1833,2091,0,在清野江的钓鱼场里钓{0xFFFFFF00}1条真鲷{END}交给偷笔怪盗，然后向白斩姬报告。
1834,2091,1,回到清阴关邪派建筑的{0xFFFFFF00}乌骨鸡{END}处。
1835,2092,0,{0xFFFFFF00}查看角色的名声，超过100{END}的话与白斩姬对话吧。
1836,2093,0,成为天马斗士的第一步。收集{0xFFFFFF00}1张鸡冠呛符咒{END}，交给乌骨鸡。
1837,2094,0,在清野江的钓鱼场里钓{0xFFFFFF00}1条真鲷{END}交给偷笔怪盗，然后向乌骨鸡报告。
1838,2094,1,回到清阴关邪派建筑的{0xFFFFFF00}乌骨鸡{END}处。
1839,2095,0,{0xFFFFFF00}查看角色的名声，超过100{END}的话与乌骨鸡对话吧。
1840,2096,0,去找龙林城哞读册，领取不明来历的僧人托付的书
1841,2097,0,为了抵挡地狱狂牛的100次突进，击退100个地狱狂牛之后，回到不明来历的僧人处
1842,2098,0,去找龙林城哞读册，领取不明来历的僧人托付的书
1843,2099,0,为了抵挡地狱狂牛的100次突进，击退100个地狱狂牛之后，回到不明来历的僧人处
1844,2100,0,为了掌握气的运用方法，击退100个妈妈星星之后，回到不明来历的僧人处吧
1845,2101,0,为了掌握气的运用方法，击退100个妈妈星星之后，回到不明来历的僧人处吧
1846,2102,0,去见{0xFFFFFF00}[选择树林]{END}的{0xFFFFFF00}[佣兵领袖]{END}吧
1847,2114,0,可以从{0xFFFFFF00}[老当家]{END}给的巧克力箱获得黑巧克力。马上拿给{0xFFFFFF00}[衫菜]{END}吧
1848,2115,0,可以从{0xFFFFFF00}[老当家]{END}给的巧克力箱获得白巧克力。马上拿给{0xFFFFFF00}[衫菜]{END}吧
1849,2117,0,从{0xFFFFFF00}[老当家]{END}给的糖果箱中可以获得粉色糖果。给{0xFFFFFF00}[道名寺]{END}送去吧。
1850,2118,0,从{0xFFFFFF00}[老当家]{END}给的糖果箱中可以获得粉色糖果。给{0xFFFFFF00}[道名寺]{END}送去吧。
1851,2119,0,击退固落峰的{0xFFFFFF00}[双头鸡怪]{END}收集20个雪卵交给{0xFFFFFF00}[暴血乱魔]{END}吧
1852,2120,0,击退固落峰的{0xFFFFFF00}[双头鸡怪]{END}收集40个雪卵交给{0xFFFFFF00}[暴血乱魔]{END}吧
1853,2121,0,击退固落峰的{0xFFFFFF00}[双头鸡怪]{END}收集70个雪卵交给{0xFFFFFF00}[暴血乱魔]{END}吧
1854,2122,0,击退20只固落峰的{0xFFFFFF00}[双头鸡怪]{END}后回到{0xFFFFFF00}[天朝西燕]{END}处吧
1855,2123,0,击退50只固落峰的{0xFFFFFF00}[双头鸡怪]{END}后回到{0xFFFFFF00}[天朝西燕]{END}处吧
1856,2124,0,击退100只固落峰的{0xFFFFFF00}[双头鸡怪]{END}后回到{0xFFFFFF00}[天朝西燕]{END}处吧
1857,2125,0,击退固落峰的{0xFFFFFF00}[双头鸡怪]{END}收集20个雪卵后交给{0xFFFFFF00}[大胡子老师]{END}吧
1858,2126,0,击退固落峰的{0xFFFFFF00}[雪魔女]{END}收集10个冰花交给{0xFFFFFF00}[天朝西燕]{END}吧
1859,2127,0,击退固落峰的{0xFFFFFF00}[雪魔女]{END}收集50个冰花交给{0xFFFFFF00}[天朝西燕]{END}吧
1860,2128,0,击退固落峰的{0xFFFFFF00}[雪魔女]{END}收集70个冰花交给{0xFFFFFF00}[天朝西燕]{END}吧
1861,2129,0,击退固落峰的{0xFFFFFF00}[雪魔女]{END}收集70个冰花交给{0xFFFFFF00}[大胡子老师]{END}吧
1862,2130,0,击退固落峰的{0xFFFFFF00}[双头鸡怪]{END}收集20个雪卵交给{0xFFFFFF00}[住持]{END}吧
1863,2131,0,击退70只固落峰的{0xFFFFFF00}[双头鸡怪]{END}后回到{0xFFFFFF00}[暴血乱魔]{END}处吧
1864,2132,0,击退70只固落峰的{0xFFFFFF00}[雪魔女]{END}后回到{0xFFFFFF00}[暴血乱魔]{END}处吧
1865,2133,0,击退100只固落峰的{0xFFFFFF00}[冰肌怪]{END}后回到{0xFFFFFF00}[暴血乱魔]{END}处吧
1866,2134,0,击退固落峰的{0xFFFFFF00}[冰肌怪]{END}收集40个冰柱交给{0xFFFFFF00}[暴血乱魔]{END}吧
1867,2135,0,击退固落峰的{0xFFFFFF00}[冰肌怪]{END}收集50个冰柱交给{0xFFFFFF00}[天朝西燕]{END}吧
1868,2146,0,点击{0xFFFFFF00}[强灵爷爷]{END}后出来{0xFFFFFF00}交换月灵牌{END}按钮，点击该按钮会出现交换木魂牌选项，点击后获得背影杀手强灵牌，然后再次跟{0xFFFFFF00}[强灵爷爷]{END}对话！
1869,2147,0,右键点击行囊里的{0xFFFFFF00}背影杀手强灵牌{END}登录到{0xFFFFFF00}强灵画册{END}后，再将其移动到画册右边的槽里，然后跟背影杀手强灵对话吧！
1870,2148,0,将{0xFFFFFF00}背影杀手强灵牌{END}登录到{0xFFFFFF00}强灵画册{END}后，把两个{0xFFFFFF00}背影杀手强灵牌{END}叠放进行强灵合成，合成后跟背影杀手[2级]对话吧！
1871,2149,0,再次跟{0xFFFFFF00}[强灵爷爷]{END}对话吧！
1872,2150,0,再次跟{0xFFFFFF00}[活动帮助]{END}对话吧
1878,2156,0,你找回10个{0xFFFFFF00}[金牌]{END}就送你我们准备的{0xFFFFFF00}[佣兵团箱子]{END}
1879,2157,0,你找回20个{0xFFFFFF00}[银牌]{END}就送你我们准备的{0xFFFFFF00}[佣兵团箱子]{END}
1880,2158,0,你找回30个{0xFFFFFF00}[铜牌]{END}就送你我们准备的{0xFFFFFF00}[佣兵团箱子]{END}
1881,2159,0,击退怪物，收集{0xFFFFFF00}10个破损的密件{END}拿给{0xFFFFFF00}[活动帮助]{END}吧。
1882,2160,0,交给{0xFFFFFF00}[活动帮助]{END}{0xFFFFFF00}100个3周年银币{END}，并领取{0xFFFFFF00}3周年金币{END}吧
1883,2161,0,交给{0xFFFFFF00}[住持]{END}{0xFFFFFF00}5个四天王碑的精气{END}，换取{0xFFFFFF00}第一寺墨珠{END}吧
1884,2162,0,去见黄泉{0xFFFFFF00}第一寺地下{END}的{0xFFFFFF00}四天王碑{END}，领取{0xFFFFFF00}四天王碑的精气{END}吧
1885,2163,0,给{0xFFFFFF00}[韩野海岸]{END}的{0xFFFFFF00}[羊毛女]{END}送去{0xFFFFFF00}300个小星星的毛{END}吧。
1887,2165,0,给{0xFFFFFF00}各村{END}的{0xFFFFFF00}[活动帮助]{END}送去{0xFFFFFF00}30个[硬糖]{END}吧。
1888,2166,0,收集50个[初春种子]交给清阴关的[钱难赚]吧
1889,2170,0,收集30个{0xFFFFFF00}燃烧的根源{END}交给{0xFFFFFF00}活动帮助{END}吧。
1891,2172,0,收集{0xFFFFFF00}燃烧的手镯[1阶段]{END}和{0xFFFFFF00}5个燃烧的根源{END}交给{0xFFFFFF00}活动帮助{END}后获取{0xFFFFFF00}燃烧的手镯[2阶段]{END}吧。
1892,2173,0,收集{0xFFFFFF00}燃烧的戒指[1阶段]{END}和{0xFFFFFF00}5个燃烧的根源{END}交给{0xFFFFFF00}活动帮助{END}后获取{0xFFFFFF00}燃烧的戒指[2阶段]{END}吧。
1893,2174,0,收集{0xFFFFFF00}燃烧的项链[1阶段]{END}和{0xFFFFFF00}5个燃烧的根源{END}交给{0xFFFFFF00}活动帮助{END}后获取{0xFFFFFF00}燃烧的项链[2阶段]{END}吧。
1894,2175,0,收集{0xFFFFFF00}燃烧的耳环[1阶段]{END}和{0xFFFFFF00}5个燃烧的根源{END}交给{0xFFFFFF00}活动帮助{END}后获取{0xFFFFFF00}燃烧的耳环[2阶段]{END}吧。
1896,2177,0,收集{0xFFFFFF00}燃烧的手镯[2阶段]{END}和{0xFFFFFF00}4个燃烧的结晶{END}交给{0xFFFFFF00}活动助手{END}后获取{0xFFFFFF00}燃烧的手镯[3阶段]{END}吧。
1897,2178,0,收集{0xFFFFFF00}燃烧的戒指[2阶段]{END}和{0xFFFFFF00}4个燃烧的结晶{END}交给{0xFFFFFF00}活动助手{END}后获取{0xFFFFFF00}燃烧的戒指[3阶段]{END}吧。
1898,2179,0,收集{0xFFFFFF00}燃烧的项链[2阶段]{END}和{0xFFFFFF00}4个燃烧的结晶{END}交给{0xFFFFFF00}活动助手{END}后获取{0xFFFFFF00}燃烧的项链[3阶段]{END}吧。
1899,2180,0,收集{0xFFFFFF00}燃烧的耳环[2阶段]{END}和{0xFFFFFF00}4个燃烧的结晶{END}交给{0xFFFFFF00}活动助手{END}后获取{0xFFFFFF00}燃烧的耳环[3阶段]{END}吧。
1900,2181,0,击退{0xFFFFFF00}[古龙山[1]]{END}的{0xFFFFFF00}[灰色大脚怪]{END}，收集50个{0xFFFFFF00}大脚怪的指甲{END}交给{0xFFFFFF00}[害了了防具店莎莉]{END}吧
1901,2182,0,击退{0xFFFFFF00}[古龙山[1]]{END}的{0xFFFFFF00}[熔岩灵]{END}，收集50个{0xFFFFFF00}凝固的熔岩{END}交给{0xFFFFFF00}[金系系武器店莫丽扎]{END}吧
1902,2183,0,击退{0xFFFFFF00}[古龙山[2]]{END}的{0xFFFFFF00}[地狱三头犬]{END}，收集50个{0xFFFFFF00}三头犬尾巴{END}交给{0xFFFFFF00}[贵族阿尔扎]{END}吧
1903,2184,0,击退{0xFFFFFF00}[古龙山[3]]{END}的{0xFFFFFF00}[小火龙]{END}，收集50个{0xFFFFFF00}小火龙翅膀{END}交给{0xFFFFFF00}[医生八字胡老头]{END}吧
1904,2185,0,击退{0xFFFFFF00}[古龙山[3]]{END}的{0xFFFFFF00}[火骨士兵]{END}，收集50个{0xFFFFFF00}烧剩的骨头{END}交给{0xFFFFFF00}[安哥拉小公主]{END}吧
1905,2186,0,击退{0xFFFFFF00}[隐藏的古龙山]{END}的{0xFFFFFF00}[火龙]{END}，收集1个{0xFFFFFF00}龙角{END}交给{0xFFFFFF00}[亲卫队张罗新]{END}吧
1906,2258,0,通过{0xFFFFFF00}[策士队长]{END}进入{0xFFFFFF00}[沉默的神殿深处1]{END}击退{0xFFFFFF00}[3个木棉怪]{END}后回到{0xFFFFFF00}[策士队长]{END}处
1907,2259,0,通过{0xFFFFFF00}[策士队长]{END}进入{0xFFFFFF00}[沉默的神殿深处2]{END}击退{0xFFFFFF00}[5个光辉令]{END}后回到{0xFFFFFF00}[策士队长]{END}处
1908,2260,0,通过{0xFFFFFF00}[策士队长]{END}进入{0xFFFFFF00}[沉默的神殿深处3]{END}击退{0xFFFFFF00}[5个异教徒祭司长]{END}后回到{0xFFFFFF00}[策士队长]{END}处
1909,2261,0,快点去{0xFFFFFF00}沉默的神殿入口{END}跟{0xFFFFFF00}中毒的策士队长{END}对话吧
1910,2262,0,跟{0xFFFFFF00}[龙林客栈内部]{END}的{0xFFFFFF00}[魔教使徒]{END}对话吧
1911,2263,0,通过{0xFFFFFF00}[策士队长]{END}进入{0xFFFFFF00}[沉默的神殿深处1]{END}击退{0xFFFFFF00}[3个木棉怪]{END}后回到{0xFFFFFF00}[策士队长]{END}处
1912,2264,0,通过{0xFFFFFF00}[策士队长]{END}进入{0xFFFFFF00}[沉默的神殿深处2]{END}击退{0xFFFFFF00}[5个光辉令]{END}后回到{0xFFFFFF00}[策士队长]{END}处
1913,2265,0,通过{0xFFFFFF00}[策士队长]{END}进入{0xFFFFFF00}[沉默的神殿深处3]{END}击退{0xFFFFFF00}[5个异教徒祭司长]{END}后回到{0xFFFFFF00}[策士队长]{END}处
1914,2266,0,快点去{0xFFFFFF00}沉默的神殿入口{END}跟{0xFFFFFF00}中毒的策士队长{END}对话吧
1915,2267,0,跟{0xFFFFFF00}[龙林客栈内部]{END}的{0xFFFFFF00}[魔教使徒]{END}对话吧
1916,2268,0,去找龙林城哞读册，领取不明来历的僧人托付的书
1917,2269,0,为了抵挡地狱狂牛的100次突进，击退100个地狱狂牛之后，回到不明来历的僧人处
1918,2270,0,为了掌握气的运用方法，击退100个妈妈星星之后，回到不明来历的僧人处吧
1919,2273,0,收集30个{0xFFFFFF00}初春种子{END}交给{0xFFFFFF00}各村{END}的{0xFFFFFF00}[活动帮助]{END}吧.
1920,2274,0,收集50个[初春种子]交给清阴关的[钱难赚]吧
1921,2275,0,收集20个{0xFFFFFF00}神木种子{END}交给{0xFFFFFF00}[清阴关]{END}的{0xFFFFFF00}[钱难赚]{END}吧
1922,2327,0,去{0xFFFFFF00}[巨木重林]{END}见{0xFFFFFF00}[旅行家飞雪]{END}
1923,2328,0,去{0xFFFFFF00}[吕林城南]{END}见{0xFFFFFF00}[吕林城宝珠林]{END}
1924,2329,0,收集{0xFFFFFF00}50个食人花的种子和15个鹿茸药剂{END}交给{0xFFFFFF00}[吕林城宝珠林]{END}
1925,2330,0,准备{0xFFFFFF00}解毒药和50个龙井茶{END}交给{0xFFFFFF00}[旅行家飞雪]{END}
1926,2331,0,把{0xFFFFFF00}旅行家飞雪{END}掉落的地图碎片交给{0xFFFFFF00}[清丽公主]{END}
1927,2332,0,去{0xFFFFFF00}[巨木重林[5]]{END}见{0xFFFFFF00}[旅行家飞雪]{END}
1928,2333,0,去{0xFFFFFF00}[吕林都城]{END}见{0xFFFFFF00}[清丽公主]{END}
1929,2334,0,去{0xFFFFFF00}[巨木重林中心]{END}见{0xFFFFFF00}[巨木守护者]{END}
1930,2335,0,去{0xFFFFFF00}[巨木重林中心]{END}见{0xFFFFFF00}[巨木守护者]{END}
1931,2336,0,去{0xFFFFFF00}[巨木重林中心]{END}见{0xFFFFFF00}[巨木守护者]{END}
1932,2337,0,击退{0xFFFFFF00}守护神{END}后去{0xFFFFFF00}战场汇报室{END}见{0xFFFFFF00}巨木守护者{END}
1933,2338,0,去{0xFFFFFF00}[吕林都城]{END}见{0xFFFFFF00}[清丽公主]{END}
1934,2339,0,去{0xFFFFFF00}[吕林都城]{END}见{0xFFFFFF00}[清丽公主]{END}
2125,2530,0,收集11个{0xFFFFFF00}5周年纪念品{END}交给{0xFFFFFF00}[清阴关]{END}的{0xFFFFFF00}[清阴关金系系武器店]{END}吧
2126,2531,0,收集11个{0xFFFFFF00}5周年纪念品{END}交给{0xFFFFFF00}[无名湖内部]{END}的{0xFFFFFF00}[精灵匠人]{END}吧
2151,2556,0,去见{0xFFFFFF00}[巨木重林中心]{END}的{0xFFFFFF00}[巨木守护者]{END}
2152,2557,0,去见{0xFFFFFF00}[巨木重林中心]{END}的{0xFFFFFF00}[巨木守护者]{END}
2153,2558,0,去见{0xFFFFFF00}战场汇报室{END}的{0xFFFFFF00}[菊花碴]{END}
2154,2559,0,去见{0xFFFFFF00}战场汇报室{END}的{0xFFFFFF00}[菊花碴]{END}
2155,2560,0,在{0xFFFFFF00}[巨木重林[3]]{END}击退{0xFFFFFF00}八脚魔怪{END}后收集100个{0xFFFFFF00}八脚魔怪的蜘蛛丝{END}交给{0xFFFFFF00}[竹统泛]{END}吧
2156,2561,0,在{0xFFFFFF00}[巨木重林[5]]{END}击退{0xFFFFFF00}太极蜈蚣{END}收集150个{0xFFFFFF00}巨大的钳子{END}，还有在{0xFFFFFF00}[干涸的沼泽[1]]{END}击退{0xFFFFFF00}临浦怪{END}收集100个{0xFFFFFF00}临浦怪的独角{END}交给{0xFFFFFF00}[竹统泛]{END}吧
2157,2562,0,去见{0xFFFFFF00}[巨木重林中心]{END}的{0xFFFFFF00}[巨木守护者]{END}吧
